attendance_id,enrollment_id,attendance_date,status,notes
123405,2411,2026-01-19,Present,
123406,2411,2026-01-20,Excused,
123465,2412,2026-01-19,Present,Imagine possible social thought.
123466,2412,2026-01-20,Present,
123500,2413,2026-01-19,Present,
123501,2413,2026-01-20,Absent,
123533,2414,2026-01-19,Present,
123534,2414,2026-01-20,Late,
123587,2415,2026-01-19,Late,
123588,2415,2026-01-20,Present,
123644,2416,2026-01-19,Absent,
123645,2416,2026-01-20,Late,
123666,2417,2026-01-19,Present,
123667,2417,2026-01-20,Absent,Lawyer base.
123717,2418,2026-01-19,Absent,
123718,2418,2026-01-20,Present,
123758,2419,2026-01-19,Present,
123759,2419,2026-01-20,Present,
123810,2420,2026-01-19,Present,
123811,2420,2026-01-20,Present,
123868,2421,2026-01-19,Present,
123869,2421,2026-01-20,Late,
123928,2422,2026-01-19,Absent,
123929,2422,2026-01-20,Present,
123976,2423,2026-01-19,Present,
123977,2423,2026-01-20,Absent,
124008,2424,2026-01-19,Present,
124009,2424,2026-01-20,Present,
124045,2425,2026-01-19,Present,
124046,2425,2026-01-20,Absent,
124069,2426,2026-01-19,Present,
124070,2426,2026-01-20,Present,
124095,2427,2026-01-19,Present,
124096,2427,2026-01-20,Present,
124117,2428,2026-01-19,Absent,
124118,2428,2026-01-20,Absent,
124147,2429,2026-01-19,Present,
124148,2429,2026-01-20,Late,
124195,2430,2026-01-19,Present,
124196,2430,2026-01-20,Present,
124252,2431,2026-01-19,Absent,
124253,2431,2026-01-20,Present,
124295,2432,2026-01-19,Absent,
124296,2432,2026-01-20,Present,
124336,2433,2026-01-19,Present,
124337,2433,2026-01-20,Present,
124390,2434,2026-01-19,Absent,Significant.
124391,2434,2026-01-20,Present,
124449,2435,2026-01-19,Present,
124450,2435,2026-01-20,Present,
124488,2436,2026-01-19,Present,
124489,2436,2026-01-20,Present,
124542,2437,2026-01-19,Present,
124543,2437,2026-01-20,Late,
124589,2438,2026-01-19,Absent,
124590,2438,2026-01-20,Absent,
124617,2439,2026-01-19,Present,History woman size.
124618,2439,2026-01-20,Present,
124676,2440,2026-01-19,Present,
124677,2440,2026-01-20,Absent,Learn camera wind her.
124722,2441,2026-01-19,Present,
124723,2441,2026-01-20,Present,
124747,2442,2026-01-19,Present,
124748,2442,2026-01-20,Present,
124799,2443,2026-01-19,Absent,
124800,2443,2026-01-20,Absent,Another argue.
124837,2444,2026-01-19,Excused,
124838,2444,2026-01-20,Present,
124869,2445,2026-01-19,Present,
124870,2445,2026-01-20,Present,
124923,2446,2026-01-19,Present,
124924,2446,2026-01-20,Present,
124963,2447,2026-01-19,Absent,
124964,2447,2026-01-20,Present,
125017,2448,2026-01-19,Present,
125018,2448,2026-01-20,Absent,
125067,2449,2026-01-19,Present,
125068,2449,2026-01-20,Present,
125107,2450,2026-01-19,Present,
125108,2450,2026-01-20,Present,
125145,2451,2026-01-19,Present,
125146,2451,2026-01-20,Present,
125188,2452,2026-01-19,Late,
125189,2452,2026-01-20,Present,
125248,2453,2026-01-19,Present,
125249,2453,2026-01-20,Present,
125269,2454,2026-01-19,Present,
125270,2454,2026-01-20,Present,
125305,2455,2026-01-19,Present,
125306,2455,2026-01-20,Absent,
125330,2456,2026-01-19,Present,
125331,2456,2026-01-20,Present,Whom follow.
125371,2457,2026-01-19,Absent,
125372,2457,2026-01-20,Present,
125397,2458,2026-01-19,Present,
125398,2458,2026-01-20,Present,
125435,2459,2026-01-19,Present,
125436,2459,2026-01-20,Present,
125460,2460,2026-01-19,Present,
125461,2460,2026-01-20,Late,
125490,2461,2026-01-19,Present,Arrive knowledge sell.
125491,2461,2026-01-20,Present,
125539,2462,2026-01-19,Present,
125540,2462,2026-01-20,Present,Never check take focus.
125581,2463,2026-01-19,Present,
125582,2463,2026-01-20,Present,Environment.
125634,2464,2026-01-19,Present,
125635,2464,2026-01-20,Present,
125688,2465,2026-01-19,Present,
125689,2465,2026-01-20,Present,
125736,2466,2026-01-19,Present,
125737,2466,2026-01-20,Absent,Agent everyone Mr.
125788,2467,2026-01-19,Present,
125789,2467,2026-01-20,Late,
125831,2468,2026-01-19,Present,
125832,2468,2026-01-20,Present,
125852,2469,2026-01-19,Late,
125853,2469,2026-01-20,Present,
125889,2470,2026-01-19,Present,
125890,2470,2026-01-20,Present,
125930,2471,2026-01-19,Present,Lay perhaps.
125931,2471,2026-01-20,Present,
125958,2472,2026-01-19,Present,Central service former.
125959,2472,2026-01-20,Present,
125997,2473,2026-01-19,Present,
125998,2473,2026-01-20,Present,
126028,2474,2026-01-19,Present,
126029,2474,2026-01-20,Present,
126074,2475,2026-01-19,Late,
126075,2475,2026-01-20,Present,
126125,2476,2026-01-19,Present,
126126,2476,2026-01-20,Present,
126170,2477,2026-01-19,Present,
126171,2477,2026-01-20,Present,
126209,2478,2026-01-19,Present,
126210,2478,2026-01-20,Present,
126250,2479,2026-01-19,Present,
126251,2479,2026-01-20,Present,
126306,2480,2026-01-19,Present,
126307,2480,2026-01-20,Present,
126351,2481,2026-01-19,Present,
126352,2481,2026-01-20,Absent,
126411,2482,2026-01-19,Present,Feeling administration.
126412,2482,2026-01-20,Present,
126456,2483,2026-01-19,Present,Energy area.
126457,2483,2026-01-20,Present,
126507,2484,2026-01-19,Present,Stand position ball.
126508,2484,2026-01-20,Present,
126546,2485,2026-01-19,Present,
126547,2485,2026-01-20,Present,
126605,2486,2026-01-19,Present,
126606,2486,2026-01-20,Absent,
126648,2487,2026-01-19,Present,
126649,2487,2026-01-20,Present,
126670,2488,2026-01-19,Present,
126671,2488,2026-01-20,Present,
126724,2489,2026-01-19,Present,
126725,2489,2026-01-20,Present,
126783,2490,2026-01-19,Present,
126784,2490,2026-01-20,Present,
126807,2491,2026-01-19,Present,
126808,2491,2026-01-20,Absent,
126828,2492,2026-01-19,Present,
126829,2492,2026-01-20,Present,
126862,2493,2026-01-19,Present,
126863,2493,2026-01-20,Present,
126883,2494,2026-01-19,Present,
126884,2494,2026-01-20,Present,
126915,2495,2026-01-19,Present,
126916,2495,2026-01-20,Present,
126945,2496,2026-01-19,Present,
126946,2496,2026-01-20,Present,
126994,2497,2026-01-19,Absent,
126995,2497,2026-01-20,Present,
127042,2498,2026-01-19,Present,
127043,2498,2026-01-20,Absent,Scene onto officer feel.
127091,2499,2026-01-19,Present,
127092,2499,2026-01-20,Present,
127130,2500,2026-01-19,Present,
127131,2500,2026-01-20,Present,
127171,2501,2026-01-19,Present,
127172,2501,2026-01-20,Absent,After dog.
127203,2502,2026-01-19,Late,Teacher case remain.
127204,2502,2026-01-20,Present,
127232,2503,2026-01-19,Present,
127233,2503,2026-01-20,Present,Onto your.
127266,2504,2026-01-19,Present,
127267,2504,2026-01-20,Excused,Expert successful.
127317,2505,2026-01-19,Present,
127318,2505,2026-01-20,Absent,
127374,2506,2026-01-19,Absent,
127375,2506,2026-01-20,Present,
127398,2507,2026-01-19,Present,
127399,2507,2026-01-20,Absent,
127443,2508,2026-01-19,Late,
127444,2508,2026-01-20,Present,
127477,2509,2026-01-19,Present,
127478,2509,2026-01-20,Present,
127510,2510,2026-01-19,Present,
127511,2510,2026-01-20,Present,
127566,2511,2026-01-19,Present,
127567,2511,2026-01-20,Present,
127590,2512,2026-01-19,Present,
127591,2512,2026-01-20,Present,
127627,2513,2026-01-19,Present,
127628,2513,2026-01-20,Present,
127675,2514,2026-01-19,Present,
127676,2514,2026-01-20,Present,
127722,2515,2026-01-19,Present,Professor tonight.
127723,2515,2026-01-20,Present,
127761,2516,2026-01-19,Excused,
127762,2516,2026-01-20,Present,
127786,2517,2026-01-19,Present,
127787,2517,2026-01-20,Absent,
127829,2518,2026-01-19,Present,
127830,2518,2026-01-20,Absent,
127863,2519,2026-01-19,Present,
127864,2519,2026-01-20,Present,
127891,2520,2026-01-19,Present,
127892,2520,2026-01-20,Present,
127949,2521,2026-01-19,Present,
127950,2521,2026-01-20,Present,
127979,2522,2026-01-19,Late,
127980,2522,2026-01-20,Present,
128035,2523,2026-01-19,Present,
128036,2523,2026-01-20,Present,
128088,2524,2026-01-19,Absent,
128089,2524,2026-01-20,Absent,
128123,2525,2026-01-19,Present,
128124,2525,2026-01-20,Present,
128152,2526,2026-01-19,Present,Experience road.
128153,2526,2026-01-20,Present,
128172,2527,2026-01-19,Present,
128173,2527,2026-01-20,Present,
128231,2528,2026-01-19,Present,
128232,2528,2026-01-20,Present,
128276,2529,2026-01-19,Present,
128277,2529,2026-01-20,Present,Clearly full official.
128335,2530,2026-01-19,Present,
128336,2530,2026-01-20,Present,
128394,2531,2026-01-19,Present,
128395,2531,2026-01-20,Present,
128419,2532,2026-01-19,Present,
128420,2532,2026-01-20,Present,
128456,2533,2026-01-19,Present,Officer parent dream actually.
128457,2533,2026-01-20,Present,
128505,2534,2026-01-19,Absent,
128506,2534,2026-01-20,Present,
128556,2535,2026-01-19,Excused,
128557,2535,2026-01-20,Absent,
128608,2536,2026-01-19,Present,
128609,2536,2026-01-20,Present,
128642,2537,2026-01-19,Present,
128643,2537,2026-01-20,Present,Claim stand.
128673,2538,2026-01-19,Present,
128674,2538,2026-01-20,Absent,
128727,2539,2026-01-19,Present,
128728,2539,2026-01-20,Present,
128769,2540,2026-01-19,Present,
128770,2540,2026-01-20,Present,
128820,2541,2026-01-19,Present,
128821,2541,2026-01-20,Present,
128841,2542,2026-01-19,Excused,
128842,2542,2026-01-20,Absent,
128870,2543,2026-01-19,Absent,
128871,2543,2026-01-20,Present,
128893,2544,2026-01-19,Late,
128894,2544,2026-01-20,Present,
128938,2545,2026-01-19,Present,
128939,2545,2026-01-20,Present,
128972,2546,2026-01-19,Present,
128973,2546,2026-01-20,Present,
129000,2547,2026-01-19,Absent,
129001,2547,2026-01-20,Present,
129028,2548,2026-01-19,Present,
129029,2548,2026-01-20,Absent,
129059,2549,2026-01-19,Present,
129060,2549,2026-01-20,Present,
129097,2550,2026-01-19,Present,Other.
129098,2550,2026-01-20,Present,
129143,2551,2026-01-19,Present,Home sort such.
129144,2551,2026-01-20,Present,
129182,2552,2026-01-19,Present,
129183,2552,2026-01-20,Present,
129209,2553,2026-01-19,Present,
129210,2553,2026-01-20,Present,
129252,2554,2026-01-19,Present,
129253,2554,2026-01-20,Present,
129284,2555,2026-01-19,Late,
129285,2555,2026-01-20,Present,
129338,2556,2026-01-19,Present,
129339,2556,2026-01-20,Present,
129381,2557,2026-01-19,Present,
129382,2557,2026-01-20,Present,
129436,2558,2026-01-19,Present,
129437,2558,2026-01-20,Present,
129472,2559,2026-01-19,Present,Sound cover night.
129473,2559,2026-01-20,Present,Organization party allow.
129506,2560,2026-01-19,Present,
129507,2560,2026-01-20,Present,
129529,2561,2026-01-19,Present,
129530,2561,2026-01-20,Present,
129562,2562,2026-01-19,Present,
129563,2562,2026-01-20,Present,
129598,2563,2026-01-19,Present,
129599,2563,2026-01-20,Present,
129620,2564,2026-01-19,Present,Food call any including.
129621,2564,2026-01-20,Present,
129656,2565,2026-01-19,Absent,Among.
129657,2565,2026-01-20,Present,Movement charge.
129681,2566,2026-01-19,Present,
129682,2566,2026-01-20,Present,Control again.
129734,2567,2026-01-19,Absent,
129735,2567,2026-01-20,Late,
129760,2568,2026-01-19,Present,
129761,2568,2026-01-20,Present,
129806,2569,2026-01-19,Present,
129807,2569,2026-01-20,Present,
129834,2570,2026-01-19,Absent,
129835,2570,2026-01-20,Present,
129885,2571,2026-01-19,Late,
129886,2571,2026-01-20,Present,
129944,2572,2026-01-19,Absent,
129945,2572,2026-01-20,Late,Often carry.
129978,2573,2026-01-19,Present,Field.
129979,2573,2026-01-20,Absent,
130036,2574,2026-01-19,Present,
130037,2574,2026-01-20,Present,
130076,2575,2026-01-19,Absent,
130077,2575,2026-01-20,Present,
130117,2576,2026-01-19,Present,
130118,2576,2026-01-20,Excused,
130156,2577,2026-01-19,Absent,
130157,2577,2026-01-20,Absent,
130196,2578,2026-01-19,Present,
130197,2578,2026-01-20,Absent,Exist property push.
130238,2579,2026-01-19,Present,
130239,2579,2026-01-20,Present,
130265,2580,2026-01-19,Present,
130266,2580,2026-01-20,Present,
130312,2581,2026-01-19,Present,Raise learn would.
130313,2581,2026-01-20,Present,
130346,2582,2026-01-19,Present,Dark fill different many.
130347,2582,2026-01-20,Present,
130389,2583,2026-01-19,Present,
130390,2583,2026-01-20,Present,
130419,2584,2026-01-19,Present,
130420,2584,2026-01-20,Present,
130453,2585,2026-01-19,Present,
130454,2585,2026-01-20,Present,
130490,2586,2026-01-19,Present,
130491,2586,2026-01-20,Present,
130511,2587,2026-01-19,Present,
130512,2587,2026-01-20,Present,
130550,2588,2026-01-19,Absent,
130551,2588,2026-01-20,Present,
130601,2589,2026-01-19,Present,
130602,2589,2026-01-20,Present,
130628,2590,2026-01-19,Present,
130629,2590,2026-01-20,Present,
130669,2591,2026-01-19,Present,
130670,2591,2026-01-20,Present,
130691,2592,2026-01-19,Present,
130692,2592,2026-01-20,Late,
130729,2593,2026-01-19,Present,
130730,2593,2026-01-20,Present,
130772,2594,2026-01-19,Late,
130773,2594,2026-01-20,Present,
130809,2595,2026-01-19,Present,
130810,2595,2026-01-20,Present,
130867,2596,2026-01-19,Present,
130868,2596,2026-01-20,Absent,Western improve.
130891,2597,2026-01-19,Present,
130892,2597,2026-01-20,Absent,
130925,2598,2026-01-19,Present,
130926,2598,2026-01-20,Present,Often ball.
130949,2599,2026-01-19,Present,
130950,2599,2026-01-20,Present,
131003,2600,2026-01-19,Present,
131004,2600,2026-01-20,Present,
131027,2601,2026-01-19,Present,
131028,2601,2026-01-20,Absent,Television.
131067,2602,2026-01-19,Present,
131068,2602,2026-01-20,Absent,
131095,2603,2026-01-19,Present,
131096,2603,2026-01-20,Present,
131118,2604,2026-01-19,Present,
131119,2604,2026-01-20,Present,
131167,2605,2026-01-19,Present,
131168,2605,2026-01-20,Absent,
131203,2606,2026-01-19,Present,
131204,2606,2026-01-20,Present,
131245,2607,2026-01-19,Present,
131246,2607,2026-01-20,Present,
131281,2608,2026-01-19,Present,
131282,2608,2026-01-20,Present,
131316,2609,2026-01-19,Present,
131317,2609,2026-01-20,Present,
131366,2610,2026-01-19,Present,
131367,2610,2026-01-20,Absent,
131398,2611,2026-01-19,Present,
131399,2611,2026-01-20,Present,
131458,2612,2026-01-19,Present,
131459,2612,2026-01-20,Late,
131511,2613,2026-01-19,Present,
131512,2613,2026-01-20,Present,
131537,2614,2026-01-19,Present,
131538,2614,2026-01-20,Present,
131596,2615,2026-01-19,Absent,
131597,2615,2026-01-20,Present,
131651,2616,2026-01-19,Absent,
131652,2616,2026-01-20,Present,
131692,2617,2026-01-19,Present,
131693,2617,2026-01-20,Present,Material mother.
131741,2618,2026-01-19,Present,
131742,2618,2026-01-20,Excused,
131786,2619,2026-01-19,Present,
131787,2619,2026-01-20,Excused,
131808,2620,2026-01-19,Present,
131809,2620,2026-01-20,Present,
131829,2621,2026-01-19,Present,
131830,2621,2026-01-20,Present,
131886,2622,2026-01-19,Late,
131887,2622,2026-01-20,Late,Reveal federal.
131929,2623,2026-01-19,Late,
131930,2623,2026-01-20,Present,
131979,2624,2026-01-19,Present,
131980,2624,2026-01-20,Present,
132004,2625,2026-01-19,Present,
132005,2625,2026-01-20,Present,Career police force.
132030,2626,2026-01-19,Present,
132031,2626,2026-01-20,Present,
132052,2627,2026-01-19,Present,
132053,2627,2026-01-20,Present,
132107,2628,2026-01-19,Present,
132108,2628,2026-01-20,Present,
132130,2629,2026-01-19,Present,
132131,2629,2026-01-20,Present,
132185,2630,2026-01-19,Present,
132186,2630,2026-01-20,Present,
132241,2631,2026-01-19,Present,Those fast.
132242,2631,2026-01-20,Late,
132301,2632,2026-01-19,Present,Why personal chance.
132302,2632,2026-01-20,Present,
132340,2633,2026-01-19,Present,
132341,2633,2026-01-20,Present,
132360,2634,2026-01-19,Present,
132361,2634,2026-01-20,Present,
132409,2635,2026-01-19,Present,
132410,2635,2026-01-20,Present,
132453,2636,2026-01-19,Present,
132454,2636,2026-01-20,Absent,
132500,2637,2026-01-19,Present,
132501,2637,2026-01-20,Present,
132543,2638,2026-01-19,Present,
132544,2638,2026-01-20,Absent,
132564,2639,2026-01-19,Present,
132565,2639,2026-01-20,Present,
132606,2640,2026-01-19,Absent,
132607,2640,2026-01-20,Absent,
132657,2641,2026-01-19,Present,
132658,2641,2026-01-20,Present,
132700,2642,2026-01-19,Present,
132701,2642,2026-01-20,Present,
132737,2643,2026-01-19,Absent,
132738,2643,2026-01-20,Present,
132796,2644,2026-01-19,Late,
132797,2644,2026-01-20,Present,
132819,2645,2026-01-19,Absent,Hard past.
132820,2645,2026-01-20,Absent,
132849,2646,2026-01-19,Present,
132850,2646,2026-01-20,Present,
132874,2647,2026-01-19,Present,
132875,2647,2026-01-20,Present,
132898,2648,2026-01-19,Present,
132899,2648,2026-01-20,Present,Pressure letter.
132936,2649,2026-01-19,Present,
132937,2649,2026-01-20,Present,
132991,2650,2026-01-19,Late,
132992,2650,2026-01-20,Absent,
133048,2651,2026-01-19,Present,
133049,2651,2026-01-20,Present,
133103,2652,2026-01-19,Present,Return agreement.
133104,2652,2026-01-20,Absent,
133162,2653,2026-01-19,Present,Choice say.
133163,2653,2026-01-20,Present,
133186,2654,2026-01-19,Present,
133187,2654,2026-01-20,Present,
133242,2655,2026-01-19,Present,
133243,2655,2026-01-20,Present,
133280,2656,2026-01-19,Present,
133281,2656,2026-01-20,Present,
133308,2657,2026-01-19,Present,
133309,2657,2026-01-20,Present,
133335,2658,2026-01-19,Late,
133336,2658,2026-01-20,Present,
133363,2659,2026-01-19,Present,
133364,2659,2026-01-20,Present,
133401,2660,2026-01-19,Excused,
133402,2660,2026-01-20,Absent,
133445,2661,2026-01-19,Absent,
133446,2661,2026-01-20,Absent,
133500,2662,2026-01-19,Present,
133501,2662,2026-01-20,Late,
133543,2663,2026-01-19,Present,
133544,2663,2026-01-20,Present,
133593,2664,2026-01-19,Absent,
133594,2664,2026-01-20,Present,
133634,2665,2026-01-19,Present,
133635,2665,2026-01-20,Absent,
133671,2666,2026-01-19,Present,
133672,2666,2026-01-20,Present,
133696,2667,2026-01-19,Present,
133697,2667,2026-01-20,Late,
133728,2668,2026-01-19,Present,
133729,2668,2026-01-20,Present,
133788,2669,2026-01-19,Absent,
133789,2669,2026-01-20,Present,
133843,2670,2026-01-19,Present,
133844,2670,2026-01-20,Present,
133896,2671,2026-01-19,Absent,
133897,2671,2026-01-20,Present,
133917,2672,2026-01-19,Present,
133918,2672,2026-01-20,Absent,Anyone respond tax.
133974,2673,2026-01-19,Present,
133975,2673,2026-01-20,Present,
133997,2674,2026-01-19,Present,
133998,2674,2026-01-20,Present,
134026,2675,2026-01-19,Present,
134027,2675,2026-01-20,Absent,
134080,2676,2026-01-19,Present,Customer war always.
134081,2676,2026-01-20,Present,Article American.
134136,2677,2026-01-19,Absent,
134137,2677,2026-01-20,Present,
134192,2678,2026-01-19,Present,
134193,2678,2026-01-20,Present,
134227,2679,2026-01-19,Absent,
134228,2679,2026-01-20,Present,Will single.
134275,2680,2026-01-19,Present,Mean who model.
134276,2680,2026-01-20,Present,
134331,2681,2026-01-19,Absent,
134332,2681,2026-01-20,Present,Base model operation.
134374,2682,2026-01-19,Present,
134375,2682,2026-01-20,Present,
134428,2683,2026-01-19,Present,
134429,2683,2026-01-20,Present,Night lawyer.
134484,2684,2026-01-19,Present,
134485,2684,2026-01-20,Present,
134522,2685,2026-01-19,Present,
134523,2685,2026-01-20,Present,
134550,2686,2026-01-19,Late,
134551,2686,2026-01-20,Absent,
134595,2687,2026-01-19,Present,Subject approach.
134596,2687,2026-01-20,Present,
134653,2688,2026-01-19,Present,
134654,2688,2026-01-20,Present,
134699,2689,2026-01-19,Absent,
134700,2689,2026-01-20,Present,
134743,2690,2026-01-19,Present,Performance interview.
134744,2690,2026-01-20,Late,
134766,2691,2026-01-19,Late,Effect drug stay.
134767,2691,2026-01-20,Present,
134816,2692,2026-01-19,Present,
134817,2692,2026-01-20,Present,
134871,2693,2026-01-19,Present,
134872,2693,2026-01-20,Absent,
134930,2694,2026-01-19,Present,Scene fine traditional.
134931,2694,2026-01-20,Present,
134986,2695,2026-01-19,Present,
134987,2695,2026-01-20,Present,
135042,2696,2026-01-19,Present,
135043,2696,2026-01-20,Present,
135101,2697,2026-01-19,Present,
135102,2697,2026-01-20,Absent,
135152,2698,2026-01-19,Present,
135153,2698,2026-01-20,Absent,
135177,2699,2026-01-19,Present,
135178,2699,2026-01-20,Present,Age trial.
135207,2700,2026-01-19,Late,
135208,2700,2026-01-20,Late,
135252,2701,2026-01-19,Present,
135253,2701,2026-01-20,Absent,House evidence art.
135300,2702,2026-01-19,Present,
135301,2702,2026-01-20,Present,
135356,2703,2026-01-19,Late,
135357,2703,2026-01-20,Present,
135390,2704,2026-01-19,Present,
135391,2704,2026-01-20,Late,
135415,2705,2026-01-19,Present,
135416,2705,2026-01-20,Present,
135453,2706,2026-01-19,Present,
135454,2706,2026-01-20,Present,
135510,2707,2026-01-19,Present,
135511,2707,2026-01-20,Present,
135551,2708,2026-01-19,Present,
135552,2708,2026-01-20,Present,Traditional affect remain.
135596,2709,2026-01-19,Present,
135597,2709,2026-01-20,Late,
135633,2710,2026-01-19,Present,
135634,2710,2026-01-20,Present,
135666,2711,2026-01-19,Absent,
135667,2711,2026-01-20,Present,
135717,2712,2026-01-19,Absent,
135718,2712,2026-01-20,Present,
135750,2713,2026-01-19,Present,
135751,2713,2026-01-20,Present,
135776,2714,2026-01-19,Present,
135777,2714,2026-01-20,Present,
135807,2715,2026-01-19,Present,
135808,2715,2026-01-20,Present,
135829,2716,2026-01-19,Present,
135830,2716,2026-01-20,Present,I style war usually.
135853,2717,2026-01-19,Late,
135854,2717,2026-01-20,Present,
135905,2718,2026-01-19,Present,East middle sometimes.
135906,2718,2026-01-20,Present,
135948,2719,2026-01-19,Present,
135949,2719,2026-01-20,Present,
135978,2720,2026-01-19,Present,Fact security law.
135979,2720,2026-01-20,Absent,Huge him baby.
136011,2721,2026-01-19,Present,
136012,2721,2026-01-20,Present,On focus.
136053,2722,2026-01-19,Present,
136054,2722,2026-01-20,Present,
136110,2723,2026-01-19,Absent,
136111,2723,2026-01-20,Present,
136132,2724,2026-01-19,Present,
136133,2724,2026-01-20,Present,
136163,2725,2026-01-19,Absent,
136164,2725,2026-01-20,Late,
136191,2726,2026-01-19,Present,
136192,2726,2026-01-20,Late,
136242,2727,2026-01-19,Late,
136243,2727,2026-01-20,Present,
136288,2728,2026-01-19,Present,Run rest wonder.
136289,2728,2026-01-20,Present,
136325,2729,2026-01-19,Absent,
136326,2729,2026-01-20,Present,
136366,2730,2026-01-19,Present,History position.
136367,2730,2026-01-20,Absent,
136392,2731,2026-01-19,Late,
136393,2731,2026-01-20,Absent,
136447,2732,2026-01-19,Absent,
136448,2732,2026-01-20,Present,
136493,2733,2026-01-19,Absent,
136494,2733,2026-01-20,Absent,
136533,2734,2026-01-19,Present,
136534,2734,2026-01-20,Present,
136570,2735,2026-01-19,Present,
136571,2735,2026-01-20,Present,
136622,2736,2026-01-19,Present,
136623,2736,2026-01-20,Present,
136679,2737,2026-01-19,Present,Cold dog.
136680,2737,2026-01-20,Absent,
136705,2738,2026-01-19,Present,
136706,2738,2026-01-20,Present,
136727,2739,2026-01-19,Present,
136728,2739,2026-01-20,Present,
136750,2740,2026-01-19,Present,
136751,2740,2026-01-20,Excused,
136808,2741,2026-01-19,Present,
136809,2741,2026-01-20,Present,
136861,2742,2026-01-19,Present,
136862,2742,2026-01-20,Present,
136904,2743,2026-01-19,Present,
136905,2743,2026-01-20,Present,
136926,2744,2026-01-19,Late,
136927,2744,2026-01-20,Present,Sister contain law.
136976,2745,2026-01-19,Present,
136977,2745,2026-01-20,Present,
137015,2746,2026-01-19,Present,
137016,2746,2026-01-20,Present,General understand guess.
137054,2747,2026-01-19,Present,Room.
137055,2747,2026-01-20,Present,
137105,2748,2026-01-19,Present,
137106,2748,2026-01-20,Absent,
137163,2749,2026-01-19,Present,
137164,2749,2026-01-20,Present,
137183,2750,2026-01-19,Present,
137184,2750,2026-01-20,Present,
137212,2751,2026-01-19,Present,Certainly hit trade.
137213,2751,2026-01-20,Present,A attention.
137255,2752,2026-01-19,Present,
137256,2752,2026-01-20,Present,
137287,2753,2026-01-19,Absent,
137288,2753,2026-01-20,Present,
137327,2754,2026-01-19,Present,
137328,2754,2026-01-20,Present,Man free.
137363,2755,2026-01-19,Late,Present southern fill.
137364,2755,2026-01-20,Present,
137413,2756,2026-01-19,Present,
137414,2756,2026-01-20,Absent,
137451,2757,2026-01-19,Present,
137452,2757,2026-01-20,Present,
137505,2758,2026-01-19,Present,
137506,2758,2026-01-20,Present,
137544,2759,2026-01-19,Excused,
137545,2759,2026-01-20,Present,
137604,2760,2026-01-19,Present,
137605,2760,2026-01-20,Present,
137646,2761,2026-01-19,Absent,
137647,2761,2026-01-20,Present,
137689,2762,2026-01-19,Present,
137690,2762,2026-01-20,Present,
137734,2763,2026-01-19,Late,
137735,2763,2026-01-20,Present,
137756,2764,2026-01-19,Present,
137757,2764,2026-01-20,Absent,
137804,2765,2026-01-19,Absent,
137805,2765,2026-01-20,Late,
137842,2766,2026-01-19,Present,
137843,2766,2026-01-20,Present,
137897,2767,2026-01-19,Present,
137898,2767,2026-01-20,Present,
137918,2768,2026-01-19,Present,
137919,2768,2026-01-20,Present,
137965,2769,2026-01-19,Late,
137966,2769,2026-01-20,Absent,
137987,2770,2026-01-19,Present,
137988,2770,2026-01-20,Present,
138028,2771,2026-01-19,Absent,
138029,2771,2026-01-20,Present,
138087,2772,2026-01-19,Present,
138088,2772,2026-01-20,Present,
138135,2773,2026-01-19,Present,
138136,2773,2026-01-20,Present,
138176,2774,2026-01-19,Present,
138177,2774,2026-01-20,Present,
138197,2775,2026-01-19,Present,Management offer.
138198,2775,2026-01-20,Late,
138257,2776,2026-01-19,Present,
138258,2776,2026-01-20,Present,
138314,2777,2026-01-19,Late,
138315,2777,2026-01-20,Absent,
138372,2778,2026-01-19,Present,
138373,2778,2026-01-20,Present,
138405,2779,2026-01-19,Present,
138406,2779,2026-01-20,Late,
138452,2780,2026-01-19,Present,
138453,2780,2026-01-20,Absent,
138508,2781,2026-01-19,Late,
138509,2781,2026-01-20,Late,
138568,2782,2026-01-19,Present,
138569,2782,2026-01-20,Present,
138620,2783,2026-01-19,Present,
138621,2783,2026-01-20,Present,
138676,2784,2026-01-19,Present,
138677,2784,2026-01-20,Present,
138697,2785,2026-01-19,Present,
138698,2785,2026-01-20,Present,
138734,2786,2026-01-19,Present,
138735,2786,2026-01-20,Present,
138761,2787,2026-01-19,Present,
138762,2787,2026-01-20,Present,
138794,2788,2026-01-19,Present,
138795,2788,2026-01-20,Present,
138842,2789,2026-01-19,Absent,
138843,2789,2026-01-20,Present,
